country,period,flood_impact,drought_impact,storms_impact,extreme_temp_impact,climate_impact_index,impact_rebased,hazard_count,total_deaths,total_affected,resilience_rate,resilience_per_100k,economic_damage_pct_gdp
Lower-middle-income countries,1960,-0.3278083660689822,-0.5325713316914906,1.0045341267510135,-0.9515905503843856,-0.2018590303484612,2.3677995555785434,4,72768.0,12231508.0,0.005949225557470101,594.9225557470102,0.020548649800000002
Lower-middle-income countries,1965,0.5094581279981923,3.2505137758033493,1.2462225595924137,-0.9994821457930504,1.001678079400226,3.5713366653272307,4,1573808.0,149921609.0,0.010497539417416471,1049.7539417416472,0.033189053675
Lower-middle-income countries,1970,1.394713109401503,0.4894584044680078,2.4269699132727727,-0.9830153932202172,0.8320315084805165,3.4016900944075212,4,362853.0,295775281.0,0.001226786088320883,122.6786088320883,0.08859527088
Lower-middle-income countries,1975,0.9413753492264444,-0.128807294301842,0.5821190837018064,-0.9920515846582454,0.1006588884920408,2.6703174744190457,4,29248.0,159431548.0,0.00018345177204200514,18.345177204200514,0.05823045341
Lower-middle-income countries,1980,1.0403685295389629,0.3399592003978737,0.5673162033674026,-0.9874127362015974,0.2400577992756604,2.809716385202665,4,23047.0,338575782.0,6.80704327517436e-05,6.80704327517436,0.05052606411075
Lower-middle-income countries,1985,0.9689378573713376,0.5731814747239672,0.7214812469914577,-0.9881497089760376,0.3188627175276812,2.888521303454686,4,38933.0,505335629.0,7.704384525002491e-05,7.7043845250024905,0.062807086075
Lower-middle-income countries,1990,1.056239787808619,-0.2951517615286413,1.416182204037936,-0.9821911698925608,0.2987697651063381,2.8684283510333426,4,168735.0,255826709.0,0.0006595675668876309,65.9567566887631,0.12929747399600003
Lower-middle-income countries,1995,1.0273019036198592,-0.2686416021131182,0.7806413348011335,-0.8328884616233961,0.1766032936711195,2.746261879598124,4,65767.0,264012158.0,0.0002491059521584608,24.91059521584608,0.09371057631
Lower-middle-income countries,2000,0.9718324408806,0.4861018118866129,0.0784895222227807,-0.7097241323478356,0.2066749106605395,2.776333496587544,4,27537.0,635276666.0,4.334646851329496e-05,4.334646851329496,0.0459094981818
Lower-middle-income countries,2005,0.713190123429969,-0.3209493278613942,1.2168263673029989,0.3005700761842122,0.4774093097639464,3.047067895690951,4,167158.0,217530640.0,0.0007684342766609798,76.84342766609798,0.058896352175
Lower-middle-income countries,2010,0.6336965115105962,-0.2718558812129071,0.4882809358644748,-0.4970202960803396,0.088275317520456,2.6579339034474607,4,33941.0,214589613.0,0.0001581670218120017,15.816702181200169,0.077423131983775
Lower-middle-income countries,2015,0.4674577315507945,0.4116765656755272,0.3861184037278626,0.3481426847244601,0.403348846419661,2.973007432346666,4,20949.0,562479741.0,3.7244008046860485e-05,3.7244008046860486,0.04712379172
Lower-middle-income countries,2020,0.5171301188689648,-0.1020731168732048,0.5294193110640639,1.5531566988512324,0.624408252977764,3.1940668389047686,4,22521.0,330844013.0,6.80713542185211e-05,6.807135421852109,0.055988875349999995
Lower-middle-income countries,2025,,-0.3949173632742242,0.3593621431955816,,-0.0177776100393213,2.5518809758876833,2,2268.0,30958790.0,7.325867709946028e-05,7.325867709946028,0.0
Luxembourg,1990,,,-1.5354810502110483,,-1.5354810502110483,1.0341775357159564,1,0.0,0.0,0.0,0.0,1.479107247
Luxembourg,1995,,,-1.5354810502110483,,-1.5354810502110483,1.0341775357159564,1,0.0,0.0,0.0,0.0,0.047954515
Luxembourg,2000,,,,3.881154024946003,3.881154024946003,6.450812610873008,1,170.0,0.0,0.0,0.0,0.0
Luxembourg,2010,,,-1.5354810502110483,,-1.5354810502110483,1.0341775357159564,1,0.0,0.0,0.0,0.0,0.05514642
Luxembourg,2015,,,0.1487867646729326,,0.1487867646729326,2.7184453505999375,1,0.0,1519.0,0.0,0.0,0.0
Luxembourg,2020,,,,1.3040610726791286,1.3040610726791286,3.8737196586061335,1,92.0,0.0,0.0,0.0,0.0
Macao,1990,,,0.5917819952325922,,0.5917819952325922,3.1614405811595967,1,0.0,3986.0,0.0,0.0,0.0
Macao,2015,,,0.5259369810238111,,0.5259369810238111,3.095595566950816,1,10.0,200.0,0.05,5000.0,2.8183622
Macao,2025,,,-1.374488071790682,,-1.374488071790682,1.1951705141363227,1,0.0,5.0,0.0,0.0,0.0
Madagascar,1965,,,1.2167309631288528,,1.2167309631288528,3.7863895490558575,1,110.0,118040.0,0.0009318874957641478,93.18874957641478,0.38689669000000004
Madagascar,1970,,,2.2881993058849823,,2.2881993058849823,4.857857891811987,1,161.0,2520056.0,6.388746916735184e-05,6.388746916735184,0.975538
Madagascar,1975,,,1.042145494706086,,1.042145494706086,3.61180408063309,1,103.0,566926.0,0.00018168155985084474,18.168155985084475,4.1756581
Madagascar,1980,,0.7700144366917507,1.135228928555863,,0.9526216826238068,3.5222802685508117,2,309.0,1301775.0,0.0002373682087918419,23.73682087918419,2.17643539125
Madagascar,1985,,0.4852384098512375,0.9781100405405792,,0.7316742251959084,3.301332811122913,2,218.0,518107.0,0.00042076250658647734,42.07625065864774,0.5749783333333334
Madagascar,1990,,0.5168610163114072,1.6141246434870486,,1.065492829899228,3.6351514158262326,2,375.0,1389822.0,0.0002698187249878042,26.98187249878042,0.072397375
Madagascar,1995,,,1.3501767511848033,,1.3501767511848033,3.919835337111808,1,183.0,720000.0,0.00025416666666666665,25.416666666666664,0.293223125
Madagascar,2000,,0.1889935931553455,1.702357108786207,,0.9456753509707764,3.5153339368977807,2,675.0,3684148.0,0.00018321739517522097,18.321739517522097,1.2124459801666667
Madagascar,2005,-0.027607876732957,-0.0657572544027826,0.8073210320860438,,0.237985300316768,2.8076438862437727,3,331.0,1367839.0,0.00024198754385567307,24.19875438556731,0.22845331446666664
Madagascar,2010,,-0.0102156480608007,0.6947827589132654,,0.3422835554262323,2.911942141353237,2,335.0,1059482.0,0.0003161922524403435,31.61922524403435,0.106486495
Madagascar,2015,-0.7786332026114464,0.3610883746910707,0.7682520685652233,,0.1169024135482825,2.686560999475287,3,313.0,3312557.0,9.44889401148418e-05,9.44889401148418,0.06127382333333333
Madagascar,2020,-0.1328758783439701,0.1763287127002913,0.6553445845431012,,0.2329324729664741,2.802591058893479,3,373.0,2923844.0,0.00012757178563562214,12.757178563562213,0.03449585573333334
Madagascar,2025,,,0.1430201072256142,,0.1430201072256142,2.712678693152619,1,19.0,75971.0,0.00025009543115136037,25.009543115136037,0.0
Malawi,1965,-0.9745601708726336,,,,-0.9745601708726336,1.595098415054371,1,0.0,3500.0,0.0,0.0,0.0
Malawi,1985,,0.7044688199629772,,,0.7044688199629772,3.274127405889982,1,13.0,1529267.0,8.500804633853997e-06,0.8500804633853997,0.0
Malawi,1990,,0.9308596805701316,,,0.9308596805701316,3.5005182664971364,1,472.0,8085035.0,5.837946279762549e-05,5.837946279762549,0.3742067
Malawi,1995,0.4653018798265141,0.909711024377915,,,0.6875064521022145,3.2571650380292194,2,5.0,2283265.0,2.1898465574517193e-06,0.21898465574517192,0.00043668385
Malawi,2000,1.0448389028164256,2.353958485282032,,,1.6993986940492287,4.269057279976233,2,580.0,3774025.0,0.00015368207682778996,15.368207682778996,0.0384531855
